	feature	weight	abs
1837	ARHGEF1	0.0	0.0
1836	BTBD2	0.0	0.0
1835	PTPN11	0.0	0.0
1834	ATP6V1A	0.0	0.0
1833	TACC2	0.0	0.0
1924	RIOK3	0.0	0.0
1926	KITLG	0.0	0.0
1538	C20orf108	0.0	0.0
2027	POLR2H	0.0	0.0
2025	RALGDS	0.0	0.0
2024	APRT	0.0	0.0
2023	REPIN1	0.0	0.0
2022	DDX24	0.0	0.0
2021	AP2A1	0.0	0.0
2020	TMTC3	0.0	0.0
2017	ACACA	0.0	0.0
2016	CACYBP	0.0	0.0
2015	NRD1	0.0	0.0
2014	PTK2	0.0	0.0
2013	NIPBL	0.0	0.0
2011	TSPAN1	0.0	0.0
2010	JOSD1	0.0	0.0
2009	RGMA	0.0	0.0
2008	MIDN	0.0	0.0
2007	ZNF207	0.0	0.0
2006	KLF10	0.0	0.0
2005	CPSF1	0.0	0.0
2004	DARS	0.0	0.0
2003	NRBP1	0.0	0.0
2002	CHMP1A	0.0	0.0
2001	TOMM70A	0.0	0.0
2000	ANGPTL2	0.0	0.0
1999	RIN2	0.0	0.0
1997	NAPRT1	0.0	0.0
1996	COL11A1	0.0	0.0
1995	GRB2	0.0	0.0
2026	SLC25A36	0.0	0.0
2028	ADNP	0.0	0.0
1927	ICMT	0.0	0.0
2029	SDC3	0.0	0.0
2057	GPR87	0.0	0.0
2056	KCTD12	0.0	0.0
2055	PIGX	0.0	0.0
2054	SMARCB1	0.0	0.0
2053	FGFR1	0.0	0.0
2052	SEC14L1	0.0	0.0
2051	LPCAT3	0.0	0.0
2050	PKD1	0.0	0.0
2049	RERE	0.0	0.0
2048	KIAA0494	0.0	0.0
2047	PRPF6	0.0	0.0
2046	AAMP	0.0	0.0
2045	ZNF532	0.0	0.0
2043	RUVBL2	0.0	0.0
2042	RANBP1	0.0	0.0
2041	HERC2	0.0	0.0
2040	CXCL16	0.0	0.0
2039	ATP9A	0.0	0.0
2038	PDLIM5	0.0	0.0
2037	PTGS2	0.0	0.0
2036	TOMM6	0.0	0.0
2035	PLEKHA1	0.0	0.0
2034	SMARCC2	0.0	0.0
2033	BLMH	0.0	0.0
2032	SC4MOL	0.0	0.0
2031	TJP1	0.0	0.0
2030	VWA1	0.0	0.0
1994	TBL1X	0.0	0.0
1993	FAM83A	0.0	0.0
1992	C2	0.0	0.0
1991	NACC1	0.0	0.0
1954	ERGIC1	0.0	0.0
1953	SLCO3A1	0.0	0.0
1952	NAPA	0.0	0.0
1951	FMOD	0.0	0.0
1950	GNAI3	0.0	0.0
1949	CTDSP1	0.0	0.0
1948	CHMP5	0.0	0.0
1947	TOMM22	0.0	0.0
1946	FAM129A	0.0	0.0
1945	GPD2	0.0	0.0
1944	EHBP1L1	0.0	0.0
1943	SFRS6	0.0	0.0
1942	TBC1D9B	0.0	0.0
1941	SPEN	0.0	0.0
1940	ZNF185	0.0	0.0
1939	ANKRD17	0.0	0.0
1938	PVRL2	0.0	0.0
1937	YPEL5	0.0	0.0
1936	PSME4	0.0	0.0
1935	PTPN12	0.0	0.0
1934	SGPL1	0.0	0.0
1933	CREBBP	0.0	0.0
1932	TRRAP	0.0	0.0
1931	SQRDL	0.0	0.0
1930	RHOV	0.0	0.0
1929	ATXN7L3B	0.0	0.0
1928	DBN1	0.0	0.0
1957	TNIP1	0.0	0.0
1958	CIC	0.0	0.0
1959	TMEM106C	0.0	0.0
1976	SEC24C	0.0	0.0
1990	IMPDH1	0.0	0.0
1989	OLA1	0.0	0.0
1988	ANP32A	0.0	0.0
1987	SRP72	0.0	0.0
1986	MEGF9	0.0	0.0
1985	INF2	0.0	0.0
1984	ITFG3	0.0	0.0
1983	FAM20B	0.0	0.0
1982	ATF6B	0.0	0.0
1980	TCF3	0.0	0.0
1979	SSB	0.0	0.0
1977	AKR1A1	0.0	0.0
1975	PCYOX1	0.0	0.0
1960	PIM2	0.0	0.0
1973	WDR6	0.0	0.0
1972	TMEM165	0.0	0.0
1971	C20orf199	0.0	0.0
1970	RYK	0.0	0.0
1969	CAPZA2	0.0	0.0
1968	EIF2B5	0.0	0.0
1967	PSMD13	0.0	0.0
1966	PPP1R14B	0.0	0.0
1964	IMPDH2	0.0	0.0
1963	NPC1	0.0	0.0
1962	PSMF1	0.0	0.0
1961	DGKA	0.0	0.0
1798	SPRR3	0.0	0.0
1797	COX5B	0.0	0.0
1796	ELL2	0.0	0.0
1632	GOLM1	0.0	0.0
1629	NDUFA4	0.0	0.0
1628	RNF145	0.0	0.0
1626	PRCP	0.0	0.0
1625	SLC2A3	0.0	0.0
1624	TMPO	0.0	0.0
1623	ARAP1	0.0	0.0
1622	ANKH	0.0	0.0
1621	SIPA1L3	0.0	0.0
1620	CHP	0.0	0.0
1619	OGDH	0.0	0.0
1618	COPZ1	0.0	0.0
1617	IL1RAP	0.0	0.0
1616	NNMT	0.0	0.0
1615	UQCRC1	0.0	0.0
1614	C20orf30	0.0	0.0
1613	TMED3	0.0	0.0
1612	GSTM2	0.0	0.0
1611	NHP2L1	0.0	0.0
1610	NAA20	0.0	0.0
1609	TAX1BP1	0.0	0.0
1608	TNFAIP3	0.0	0.0
1607	ENG	0.0	0.0
1606	JAG2	0.0	0.0
1605	NEO1	0.0	0.0
1604	NPTN	0.0	0.0
1603	ANXA7	0.0	0.0
1602	LSM14A	0.0	0.0
1631	UQCRC2	0.0	0.0
1633	SMG1	0.0	0.0
1795	ATP5H	0.0	0.0
1634	CAD	0.0	0.0
1661	RND3	0.0	0.0
1660	USP9X	0.0	0.0
1659	U2AF2	0.0	0.0
1658	LCN2	0.0	0.0
1657	LRRFIP1	0.0	0.0
1656	C1QBP	0.0	0.0
1655	SORT1	0.0	0.0
1654	PAM	0.0	0.0
1653	SEMA3F	0.0	0.0
1652	LMAN2	0.0	0.0
1651	RTN3	0.0	0.0
1650	GPC4	0.0	0.0
1649	FADS1	0.0	0.0
1648	LAP3	0.0	0.0
1647	TPD52L1	0.0	0.0
1646	CDC42EP1	0.0	0.0
1645	SMG7	0.0	0.0
1644	TMEM184B	0.0	0.0
1643	SF1	0.0	0.0
1642	PSME2	0.0	0.0
1641	CKMT1B	0.0	0.0
1640	TPR	0.0	0.0
1639	ESYT2	0.0	0.0
1638	RHBDD2	0.0	0.0
1637	FZD7	0.0	0.0
1636	LEPREL1	0.0	0.0
1635	PSMB3	0.0	0.0
1601	PBXIP1	0.0	0.0
1600	HEG1	0.0	0.0
1599	UBXN4	0.0	0.0
1598	CDK2AP1	0.0	0.0
1567	CEACAM5	0.0	0.0
1565	SLC22A23	0.0	0.0
1564	CDCP1	0.0	0.0
1563	OAT	0.0	0.0
1562	IGSF9	0.0	0.0
1561	IER2	0.0	0.0
1560	SLC7A1	0.0	0.0
1559	PARK7	0.0	0.0
1558	ADD1	0.0	0.0
1557	MAGEF1	0.0	0.0
1556	ATP5J2	0.0	0.0
1555	DCAF7	0.0	0.0
1554	CD14	0.0	0.0
1553	LSM4	0.0	0.0
1552	EPT1	0.0	0.0
1551	CYP51A1	0.0	0.0
1550	RALB	0.0	0.0
1549	ARRDC3	0.0	0.0
1548	SUMO3	0.0	0.0
1547	CECR1	0.0	0.0
1546	KIF5B	0.0	0.0
1545	CAND1	0.0	0.0
1544	C19orf6	0.0	0.0
1543	CDH11	0.0	0.0
1542	COX8A	0.0	0.0
1541	SELT	0.0	0.0
1540	DAG1	0.0	0.0
1568	COMT	0.0	0.0
1569	MAVS	0.0	0.0
1570	MSH6	0.0	0.0
1585	OGT	0.0	0.0
1597	ZNF385A	0.0	0.0
1596	NGFRAP1	0.0	0.0
1595	CMPK1	0.0	0.0
1594	EI24	0.0	0.0
1593	LSG1	0.0	0.0
1592	FAM168B	0.0	0.0
1591	BAG3	0.0	0.0
1590	PSMD4	0.0	0.0
1589	ESRP1	0.0	0.0
1588	SBF1	0.0	0.0
1587	MAPRE1	0.0	0.0
1586	BZW2	0.0	0.0
1584	SERINC1	0.0	0.0
1571	PICALM	0.0	0.0
1583	DKC1	0.0	0.0
1582	TMEM49	0.0	0.0
1581	ARHGAP1	0.0	0.0
1580	NOMO2	0.0	0.0
1579	GRLF1	0.0	0.0
1578	SLC39A1	0.0	0.0
1577	CDC37	0.0	0.0
1576	NOLC1	0.0	0.0
1575	ANXA8L2	0.0	0.0
1574	MAPK1	0.0	0.0
1573	SIAH2	0.0	0.0
1572	SERPINA3	0.0	0.0
1663	RBBP7	0.0	0.0
1664	TP53I11	0.0	0.0
1665	PES1	0.0	0.0
1733	PIGR	0.0	0.0
1763	FCGRT	0.0	0.0
1762	CSNK1D	0.0	0.0
1761	KIF1C	0.0	0.0
1760	PARL	0.0	0.0
1759	PSMD7	0.0	0.0
1758	HLA-DRB5	0.0	0.0
1757	CCNL1	0.0	0.0
1756	MAP7D1	0.0	0.0
1755	RARRES2	0.0	0.0
1754	FOXK1	0.0	0.0
1753	PCNP	0.0	0.0
1752	RAC2	0.0	0.0
1751	DIAPH1	0.0	0.0
1750	CXCL17	0.0	0.0
1749	LYN	0.0	0.0
1748	HIST1H2BK	0.0	0.0
1746	VAMP8	0.0	0.0
1745	PDIA3P	0.0	0.0
1744	TGFBR2	0.0	0.0
1743	MARS	0.0	0.0
1742	PPP2R4	0.0	0.0
1741	ATP6V0B	0.0	0.0
1740	ADI1	0.0	0.0
1739	ATP6V1F	0.0	0.0
1738	ATP8B1	0.0	0.0
1737	PUM2	0.0	0.0
1736	B4GALT4	0.0	0.0
1764	ATP5F1	0.0	0.0
1765	EIF2A	0.0	0.0
1766	TRMT112	0.0	0.0
1781	VPS35	0.0	0.0
1794	HNRNPAB	0.0	0.0
1793	SFRS11	0.0	0.0
1792	TECR	0.0	0.0
1791	PDAP1	0.0	0.0
1790	CDKN2A	0.0	0.0
1789	A4GALT	0.0	0.0
1788	BCL6	0.0	0.0
1787	VARS	0.0	0.0
1786	HEY1	0.0	0.0
1785	MCFD2	0.0	0.0
1784	PABPN1	0.0	0.0
1783	SF3A1	0.0	0.0
1780	EIF4A3	0.0	0.0
1767	DDX6	0.0	0.0
1779	KPNA1	0.0	0.0
1778	HLA-DMB	0.0	0.0
1777	RARG	0.0	0.0
1776	CDC42EP4	0.0	0.0
1775	POLR2J3	0.0	0.0
1774	C2orf28	0.0	0.0
1773	CCDC47	0.0	0.0
1772	GNA13	0.0	0.0
1771	SPATS2L	0.0	0.0
1770	EID1	0.0	0.0
1769	CD55	0.0	0.0
1768	RNPS1	0.0	0.0
1735	RNF7	0.0	0.0
1732	AIM1	0.0	0.0
1666	TFDP1	0.0	0.0
1731	SPRR2A	0.0	0.0
1695	NIPSNAP1	0.0	0.0
1694	PSMA1	0.0	0.0
1693	MYBL2	0.0	0.0
1692	SIRPA	0.0	0.0
1691	MTUS1	0.0	0.0
1690	NDUFB4	0.0	0.0
1689	AMFR	0.0	0.0
1688	ISLR	0.0	0.0
1687	C4orf3	0.0	0.0
1686	UQCRH	0.0	0.0
1685	PSMC4	0.0	0.0
1684	HCFC1	0.0	0.0
1682	HS6ST1	0.0	0.0
1681	SLC39A6	0.0	0.0
1680	KIAA0247	0.0	0.0
1679	USP34	0.0	0.0
1678	TNK2	0.0	0.0
1677	CD4	0.0	0.0
1676	PNN	0.0	0.0
1675	PSMA2	0.0	0.0
1674	PSMB8	0.0	0.0
1673	HSBP1	0.0	0.0
1672	USP5	0.0	0.0
1671	PSMA4	0.0	0.0
1670	PRPF19	0.0	0.0
1668	ZBTB38	0.0	0.0
1667	YWHAH	0.0	0.0
1696	WSB2	0.0	0.0
1697	MCAM	0.0	0.0
1699	EIF4EBP2	0.0	0.0
1717	ATP6AP1	0.0	0.0
1730	FOXE1	0.0	0.0
1729	ELOVL5	0.0	0.0
1728	PSMB7	0.0	0.0
1727	ATXN10	0.0	0.0
1726	GSPT1	0.0	0.0
1725	OST4	0.0	0.0
1723	ADIPOR2	0.0	0.0
1722	COPE	0.0	0.0
1721	GBP2	0.0	0.0
1720	NUP205	0.0	0.0
1719	TM9SF4	0.0	0.0
1718	NME1	0.0	0.0
1716	SAE1	0.0	0.0
1701	WSB1	0.0	0.0
1715	MICAL2	0.0	0.0
1714	MAF	0.0	0.0
1713	RGS1	0.0	0.0
1712	EFTUD2	0.0	0.0
1710	EPN1	0.0	0.0
1709	HMGN1	0.0	0.0
1708	HNRNPA0	0.0	0.0
1707	KIAA1949	0.0	0.0
1706	LRIG1	0.0	0.0
1704	CSNK1E	0.0	0.0
1703	BCL2L1	0.0	0.0
1702	PYCR2	0.0	0.0
1016	TPD52	0.0	0.0
1014	PSMD3	0.0	0.0
2059	PARD3	0.0	0.0
347	NCRNA00188	0.0	0.0
345	ELF3	0.0	0.0
344	EIF5A	0.0	0.0
343	TALDO1	0.0	0.0
342	APOE	0.0	0.0
341	MAL2	0.0	0.0
340	SERPINH1	0.0	0.0
339	RPL36	0.0	0.0
338	KRT18	0.0	0.0
337	LAMA5	0.0	0.0
336	NAMPT	0.0	0.0
335	NPM1	0.0	0.0
334	GANAB	0.0	0.0
333	SERPINB5	0.0	0.0
332	CDH3	0.0	0.0
330	RPS21	0.0	0.0
329	ASPH	0.0	0.0
328	EPCAM	0.0	0.0
327	SEPP1	0.0	0.0
326	ZFP36L1	0.0	0.0
325	GJB2	0.0	0.0
324	TIMP2	0.0	0.0
323	TNFSF10	0.0	0.0
322	SEC61A1	0.0	0.0
321	NQO1	0.0	0.0
320	FASN	0.0	0.0
319	PCBP2	0.0	0.0
318	PDIA4	0.0	0.0
346	SDC4	0.0	0.0
348	SFRP2	0.0	0.0
378	SULF1	0.0	0.0
349	TAGLN	0.0	0.0
376	SFTPA1	0.0	0.0
375	TGM2	0.0	0.0
374	BAT2	0.0	0.0
373	LAPTM5	0.0	0.0
372	EMP1	0.0	0.0
371	CCND1	0.0	0.0
370	CALM1	0.0	0.0
369	TBL1XR1	0.0	0.0
368	FAT2	0.0	0.0
367	BHLHE40	0.0	0.0
366	TRIM28	0.0	0.0
365	LAD1	0.0	0.0
364	FSTL1	0.0	0.0
363	PRKDC	0.0	0.0
362	UGT1A6	0.0	0.0
361	SERPING1	0.0	0.0
360	MXRA5	0.0	0.0
359	TXNDC5	0.0	0.0
358	MYH14	0.0	0.0
357	GCLC	0.0	0.0
356	SERPINA1	0.0	0.0
355	RPN2	0.0	0.0
354	EIF3CL	0.0	0.0
353	CNBP	0.0	0.0
352	RPL6	0.0	0.0
351	LY6E	0.0	0.0
350	XRCC6	0.0	0.0
317	RPS23	0.0	0.0
316	RPL10A	0.0	0.0
315	CALM2	0.0	0.0
314	HLA-DRB1	0.0	0.0
282	ABCC1	0.0	0.0
280	TXNRD1	0.0	0.0
279	PLD3	0.0	0.0
278	RPL26	0.0	0.0
276	UBA52	0.0	0.0
275	ODC1	0.0	0.0
274	NFE2L2	0.0	0.0
272	S100A14	0.0	0.0
271	HSPD1	0.0	0.0
270	BSG	0.0	0.0
269	YWHAQ	0.0	0.0
268	RPL12	0.0	0.0
267	RPS7	0.0	0.0
266	ATP2A2	0.0	0.0
265	DDIT4	0.0	0.0
264	YWHAE	0.0	0.0
263	AHNAK2	0.0	0.0
262	COL7A1	0.0	0.0
261	SOD2	0.0	0.0
260	CTSC	0.0	0.0
259	RPS9	0.0	0.0
258	DSG2	0.0	0.0
257	RPS15A	0.0	0.0
256	CANX	0.0	0.0
255	EIF4A1	0.0	0.0
254	TUBA1C	0.0	0.0
253	TMPRSS4	0.0	0.0
283	PFN1	0.0	0.0
284	KLF5	0.0	0.0
285	PDIA3	0.0	0.0
301	ATP1B1	0.0	0.0
313	TIMP1	0.0	0.0
312	PFN2	0.0	0.0
311	THBS1	0.0	0.0
310	RPN1	0.0	0.0
309	HAS3	0.0	0.0
308	C1R	0.0	0.0
307	PPIB	0.0	0.0
306	DYNC1H1	0.0	0.0
305	TXN	0.0	0.0
304	PDIA6	0.0	0.0
303	HLA-DPA1	0.0	0.0
302	CTNND1	0.0	0.0
300	SLPI	0.0	0.0
286	TGFBI	0.0	0.0
299	SLC9A3R1	0.0	0.0
298	TUBB2C	0.0	0.0
297	NDUFA4L2	0.0	0.0
296	UBB	0.0	0.0
295	NFE2L1	0.0	0.0
294	H1F0	0.0	0.0
293	CD63	0.0	0.0
291	SOX2	0.0	0.0
290	SGK1	0.0	0.0
289	OAZ1	0.0	0.0
288	COL5A2	0.0	0.0
287	NACA	0.0	0.0
377	FAM129B	0.0	0.0
379	THBS2	0.0	0.0
506	NPC2	0.0	0.0
475	DVL3	0.0	0.0
473	CCT4	0.0	0.0
471	LAMB1	0.0	0.0
470	CA12	0.0	0.0
469	CALU	0.0	0.0
468	HNRNPU	0.0	0.0
467	LCP1	0.0	0.0
466	CELSR1	0.0	0.0
465	HK2	0.0	0.0
464	STMN1	0.0	0.0
463	ADAR	0.0	0.0
462	SET	0.0	0.0
461	RAB7A	0.0	0.0
460	SEPT2	0.0	0.0
458	IGFBP7	0.0	0.0
457	CBR1	0.0	0.0
456	AHCY	0.0	0.0
455	CSTA	0.0	0.0
454	EEF1D	0.0	0.0
453	MDK	0.0	0.0
452	ANXA8	0.0	0.0
451	LOC647979	0.0	0.0
450	GPR56	0.0	0.0
449	ARPC2	0.0	0.0
448	S100A8	0.0	0.0
447	EPHX1	0.0	0.0
446	ACTA2	0.0	0.0
445	CLTC	0.0	0.0
474	YWHAG	0.0	0.0
476	RPL17	0.0	0.0
380	HMGA1	0.0	0.0
477	SCNN1A	0.0	0.0
504	ACTR3	0.0	0.0
503	NAP1L1	0.0	0.0
502	ITGA3	0.0	0.0
501	TNKS1BP1	0.0	0.0
500	DDX17	0.0	0.0
499	TMED2	0.0	0.0
498	CTSZ	0.0	0.0
497	FOS	0.0	0.0
496	ATF4	0.0	0.0
495	LYPD3	0.0	0.0
494	PTMS	0.0	0.0
493	CNN2	0.0	0.0
492	MMP1	0.0	0.0
491	CAP1	0.0	0.0
490	SRXN1	0.0	0.0
489	PALLD	0.0	0.0
488	LAMA3	0.0	0.0
487	TPM3	0.0	0.0
486	HNRNPUL1	0.0	0.0
485	PTHLH	0.0	0.0
484	FKBP9	0.0	0.0
483	BAT2L1	0.0	0.0
482	ARF1	0.0	0.0
481	RPS25	0.0	0.0
480	PGAM1	0.0	0.0
479	CD68	0.0	0.0
478	PRPF8	0.0	0.0
444	PLTP	0.0	0.0
443	SLC34A2	0.0	0.0
442	LAMP1	0.0	0.0
441	PTGES3	0.0	0.0
409	ST14	0.0	0.0
407	CLU	0.0	0.0
406	CLDN4	0.0	0.0
405	RPS10	0.0	0.0
404	TMED10	0.0	0.0
403	SREBF2	0.0	0.0
402	PLAU	0.0	0.0
401	VCP	0.0	0.0
400	PRNP	0.0	0.0
398	SCPEP1	0.0	0.0
397	CXCR7	0.0	0.0
396	SLC7A8	0.0	0.0
395	TAPBP	0.0	0.0
394	RPL29	0.0	0.0
393	RPL38	0.0	0.0
392	PPP1CB	0.0	0.0
391	CAPNS1	0.0	0.0
390	ECE1	0.0	0.0
389	LGALS1	0.0	0.0
388	HDGF	0.0	0.0
387	TLN1	0.0	0.0
386	HIF1A	0.0	0.0
385	SLC38A2	0.0	0.0
384	EZR	0.0	0.0
383	CD81	0.0	0.0
382	FBLN1	0.0	0.0
381	CAPN1	0.0	0.0
410	ACTN1	0.0	0.0
411	PLS3	0.0	0.0
412	CTNNB1	0.0	0.0
427	EGR1	0.0	0.0
440	TMBIM1	0.0	0.0
439	CYP2S1	0.0	0.0
438	EPAS1	0.0	0.0
437	NUCKS1	0.0	0.0
436	FLNB	0.0	0.0
435	LAPTM4B	0.0	0.0
434	PTGFRN	0.0	0.0
433	AKR1B10	0.0	0.0
432	RPS13	0.0	0.0
430	CSDA	0.0	0.0
429	MCL1	0.0	0.0
428	DDX5	0.0	0.0
426	XBP1	0.0	0.0
413	LAMC1	0.0	0.0
425	PTRF	0.0	0.0
424	SYNGR2	0.0	0.0
423	IFI30	0.0	0.0
422	SERF2	0.0	0.0
421	MYL12B	0.0	0.0
420	RPSAP58	0.0	0.0
419	GNB1	0.0	0.0
418	G6PD	0.0	0.0
417	COL12A1	0.0	0.0
416	ALCAM	0.0	0.0
415	VCAN	0.0	0.0
414	IFI27	0.0	0.0
251	CSDE1	0.0	0.0
250	HNRNPA2B1	0.0	0.0
249	YBX1	0.0	0.0
94	IGFBP5	0.0	0.0
90	IGFBP3	0.0	0.0
89	HSPA1A	0.0	0.0
88	ANXA1	0.0	0.0
87	CD44	0.0	0.0
86	GNAS	0.0	0.0
85	TMSB10	0.0	0.0
84	GSTP1	0.0	0.0
83	S100A11	0.0	0.0
82	RPS19	0.0	0.0
81	TNC	0.0	0.0
80	GLUL	0.0	0.0
79	S100A9	0.0	0.0
78	LUM	0.0	0.0
77	HSPA8	0.0	0.0
76	COL6A3	0.0	0.0
75	RPL4	0.0	0.0
74	CALML3	0.0	0.0
73	RPS11	0.0	0.0
72	LDHA	0.0	0.0
71	P4HB	0.0	0.0
70	KRT8	0.0	0.0
69	RPS4X	0.0	0.0
68	TUBB	0.0	0.0
67	CTSD	0.0	0.0
66	CLDN1	0.0	0.0
64	TFRC	0.0	0.0
63	RPL3	0.0	0.0
92	APP	0.0	0.0
95	VIM	0.0	0.0
248	RPLP2	0.0	0.0
96	TUBA1B	0.0	0.0
123	TPI1	0.0	0.0
122	RPL41	0.0	0.0
121	NEAT1	0.0	0.0
120	EEF1G	0.0	0.0
119	TRIM29	0.0	0.0
118	HSP90B1	0.0	0.0
117	SCD	0.0	0.0
116	EIF4G1	0.0	0.0
115	RPS8	0.0	0.0
114	CALR	0.0	0.0
113	GPI	0.0	0.0
112	SFTPA2	0.0	0.0
111	PTPRF	0.0	0.0
110	TACSTD2	0.0	0.0
109	RPL13	0.0	0.0
108	TP63	0.0	0.0
107	BGN	0.0	0.0
106	LAMB3	0.0	0.0
105	RPL19	0.0	0.0
104	TAGLN2	0.0	0.0
103	AKR1C1	0.0	0.0
102	RPL37	0.0	0.0
101	ATP1A1	0.0	0.0
100	AKR1C2	0.0	0.0
99	PGK1	0.0	0.0
98	LAMC2	0.0	0.0
97	RPL35A	0.0	0.0
62	RPS3	0.0	0.0
61	S100A2	0.0	0.0
60	YWHAZ	0.0	0.0
59	UBC	0.0	0.0
28	PKM2	0.0	0.0
27	MYH9	0.0	0.0
26	PSAP	0.0	0.0
25	TPT1	0.0	0.0
24	FTH1	0.0	0.0
23	PERP	0.0	0.0
22	SPARC	0.0	0.0
21	ENO1	0.0	0.0
20	HLA-B	0.0	0.0
19	GPNMB	0.0	0.0
18	CTSB	0.0	0.0
17	NDRG1	0.0	0.0
16	ACTG1	0.0	0.0
15	CD74	0.0	0.0
14	KRT19	0.0	0.0
13	EEF1A1	0.0	0.0
12	COL1A2	0.0	0.0
11	B2M	0.0	0.0
10	FN1	0.0	0.0
9	ACTB	0.0	0.0
8	LOC96610	0.0	0.0
7	COL3A1	0.0	0.0
6	COL1A1	0.0	0.0
5	FTL	0.0	0.0
4	KRT17	0.0	0.0
3	GAPDH	0.0	0.0
2	KRT6A	0.0	0.0
29	RPL8	0.0	0.0
30	PKP1	0.0	0.0
31	EEF2	0.0	0.0
46	HLA-C	0.0	0.0
58	SPP1	0.0	0.0
57	IGFBP2	0.0	0.0
56	SFN	0.0	0.0
55	HSP90AA1	0.0	0.0
54	HLA-DRA	0.0	0.0
53	HSP90AB1	0.0	0.0
52	RPS6	0.0	0.0
51	CD9	0.0	0.0
50	ANXA2	0.0	0.0
49	JUP	0.0	0.0
48	RPLP1	0.0	0.0
47	KRT6B	0.0	0.0
45	RPS18	0.0	0.0
32	SFTPB	0.0	0.0
44	SDC1	0.0	0.0
43	KRT15	0.0	0.0
42	AHNAK	0.0	0.0
41	FLNA	0.0	0.0
40	RPLP0	0.0	0.0
39	PABPC1	0.0	0.0
38	DSP	0.0	0.0
37	SLC2A1	0.0	0.0
36	HSPB1	0.0	0.0
35	ALDOA	0.0	0.0
34	HLA-A	0.0	0.0
33	TMSL3	0.0	0.0
124	PTMA	0.0	0.0
125	EIF4G2	0.0	0.0
126	RPS16	0.0	0.0
188	CLSTN1	0.0	0.0
217	DDR1	0.0	0.0
216	S100A10	0.0	0.0
215	CD59	0.0	0.0
214	PSMD2	0.0	0.0
213	SLC25A6	0.0	0.0
212	IFITM3	0.0	0.0
211	MIF	0.0	0.0
210	GRN	0.0	0.0
208	NCL	0.0	0.0
207	SEMA4B	0.0	0.0
206	RPL11	0.0	0.0
205	SLC6A8	0.0	0.0
204	COL17A1	0.0	0.0
203	LYZ	0.0	0.0
202	RPL32	0.0	0.0
201	EIF1	0.0	0.0
200	RPL37A	0.0	0.0
199	SAT1	0.0	0.0
198	HLA-E	0.0	0.0
197	NOTCH3	0.0	0.0
196	POSTN	0.0	0.0
195	FXYD3	0.0	0.0
194	SQSTM1	0.0	0.0
193	RPL30	0.0	0.0
192	LRP1	0.0	0.0
191	LDHB	0.0	0.0
190	COL5A1	0.0	0.0
218	STAT1	0.0	0.0
219	RPS14	0.0	0.0
220	AGRN	0.0	0.0
235	IGFBP4	0.0	0.0
247	ANXA2P2	0.0	0.0
246	S100A16	0.0	0.0
245	RPS27A	0.0	0.0
244	RPL35	0.0	0.0
243	JAG1	0.0	0.0
242	TIMP3	0.0	0.0
241	AKR1C3	0.0	0.0
240	IGJ	0.0	0.0
239	COL4A1	0.0	0.0
238	NME2	0.0	0.0
237	COL6A1	0.0	0.0
236	ATP5B	0.0	0.0
234	APOL1	0.0	0.0
221	ALDH1A1	0.0	0.0
233	GSN	0.0	0.0
232	MYL6	0.0	0.0
231	H3F3B	0.0	0.0
230	RPL24	0.0	0.0
229	RPL15	0.0	0.0
228	SRRM2	0.0	0.0
227	CDH1	0.0	0.0
226	PLXNB2	0.0	0.0
225	ITGB1	0.0	0.0
224	KRT14	0.0	0.0
223	AEBP1	0.0	0.0
222	F11R	0.0	0.0
189	RPL10	0.0	0.0
187	COL4A2	0.0	0.0
127	PVRL1	0.0	0.0
186	RPS2	0.0	0.0
154	GJA1	0.0	0.0
153	CSTB	0.0	0.0
152	RPL18	0.0	0.0
151	TKT	0.0	0.0
150	C3	0.0	0.0
149	RPS5	0.0	0.0
148	SPINT2	0.0	0.0
147	MSN	0.0	0.0
146	CLCA2	0.0	0.0
145	HSPA5	0.0	0.0
144	NTRK2	0.0	0.0
143	APLP2	0.0	0.0
142	RPS17	0.0	0.0
141	RPL5	0.0	0.0
140	MMP2	0.0	0.0
139	LGALS3BP	0.0	0.0
138	RPS20	0.0	0.0
137	RPL13A	0.0	0.0
136	GNB2L1	0.0	0.0
135	PRDX1	0.0	0.0
134	DSG3	0.0	0.0
133	DST	0.0	0.0
132	ITGB4	0.0	0.0
131	COL6A2	0.0	0.0
130	RPS24	0.0	0.0
129	RPS12	0.0	0.0
128	RPL7A	0.0	0.0
155	DHCR24	0.0	0.0
157	TPM4	0.0	0.0
158	AP2M1	0.0	0.0
173	RPL27A	0.0	0.0
185	ITGA6	0.0	0.0
184	ACTN4	0.0	0.0
183	HDLBP	0.0	0.0
182	MMP14	0.0	0.0
181	RPL27	0.0	0.0
180	FSCN1	0.0	0.0
179	A2M	0.0	0.0
178	ITM2B	0.0	0.0
177	CD24	0.0	0.0
176	RPL23	0.0	0.0
175	HSPG2	0.0	0.0
174	EIF4A2	0.0	0.0
172	RPL31	0.0	0.0
159	ATP1B3	0.0	0.0
171	GPX2	0.0	0.0
170	TMBIM6	0.0	0.0
169	CFL1	0.0	0.0
168	KRT6C	0.0	0.0
167	DSC3	0.0	0.0
166	RPL28	0.0	0.0
165	TM4SF1	0.0	0.0
164	C1S	0.0	0.0
163	ABCC5	0.0	0.0
162	PGD	0.0	0.0
161	KRT13	0.0	0.0
160	DCN	0.0	0.0
505	MGST1	0.0	0.0
507	TYMP	0.0	0.0
